id,activity_type,date,time_spent
1649160,join_group,"January 29,2022",0
2136348,join_session_live - Scheduled 1:n,"February 16,2022",36.9848479
1942410,exit_group_section - post_details,"January 17,2022",0
1821718,exit_group_section - post_details,"January 17,2022",0
1821718,exit_group_section - post_details,"February 19,2022",0
1821718,join_group,"February 19,2022",0
8789434,exit_group_section - post_details,"January 20,2022",0
8789434,exit_group_section - post_details,"February 4,2022",0
1068734,homework,"January 20,2022",3.680275331
3521778,join_group,"February 16,2022",0
7138188,exit_group_section - post_details,"February 3,2022",0
7138188,exit_group_section - post_details,"February 4,2022",0
6475834,homework,"January 7,2022",1.472410389
4467155,join_session_live - Scheduled Competition,"January 20,2022",40.25962094
6080694,join_session_replay - Scheduled 1:n,"February 19,2022",18.87312981
1017849,homework,"February 19,2022",3.094837206
301009,join_group,"February 16,2022",0
50173,join_session_live - Scheduled 1:n,"February 16,2022",36.98048714
552294,join_session_live - Scheduled 1:n,"February 22,2022",36.9023714
301009,join_session_live - Scheduled Competition,"February 16,2022",12.07564868
5713560,exit_group_section - post_details,"February 25,2022",0
5713560,join_group,"February 25,2022",0
6229010,Live Practice Game,"February 25,2022",0.08767293
2027437,enter_group,"January 17,2022",0
6283083,join_group,"January 29,2022",0
497354,exit_group_section - post_details,"February 19,2022",0
5044385,exit_group_section - post_details,"February 16,2022",0
5044385,homework,"February 19,2022",1.51307542
1391197,homework,"February 22,2022",3.222950089
7432327,exit_group_section - post_details,"February 19,2022",0
5741661,enter_group,"January 7,2022",0
8282687,join_group,"February 19,2022",0
6213095,homework,"February 19,2022",3.823375408
5108459,join_session_replay - Scheduled 1:n,"February 19,2022",29.11474452
5887009,join_group,"January 20,2022",0
5139312,Live Practice Game,"January 17,2022",1.19266831
5139312,quizon,"January 17,2022",0
543901,Live Practice Game,"January 20,2022",0.542355373
543901,join_group,"January 20,2022",0
7810373,quizon,"January 17,2022",0
1138113,join_session_live - Scheduled 1:n,"February 16,2022",36.88449052
7919141,homework,"February 20,2022",4.25527142
1580109,exit_group_section - post_details,"January 27,2022",0
2462935,homework,"February 16,2022",2.222192442
2462935,join_group,"February 16,2022",0
2462935,quizon,"February 22,2022",0
7672586,homework,"January 21,2022",2.273550253
528583,join_group,"January 27,2022",0
764726,exit_group_section - post_details,"February 11,2022",0
3309548,join_session_live - Scheduled 1:n,"January 20,2022",36.86814582
4380922,join_session_live - Scheduled Competition,"February 16,2022",58.65116031
7859982,quizon,"January 17,2022",0
8846284,join_group,"February 16,2022",0
8846284,join_session_live - Scheduled Competition,"February 16,2022",2.969317584
1126701,Live Practice Game,"February 14,2022",1.748858236
897893,exit_group_section - post_details,"February 25,2022",0
1800876,exit_group_section - post_details,"January 20,2022",0
8156232,exit_group_section - post_details,"February 11,2022",0
8156232,exit_group_section - post_details,"February 16,2022",0
8156232,exit_group_section - post_details,"February 20,2022",0
3335885,join_session_live - Scheduled 1:n,"February 19,2022",36.84567504
4763248,enter_group,"February 19,2022",0
7884468,join_session_live - Scheduled Competition,"February 16,2022",0.847118193
4424408,exit_group_section - post_details,"February 22,2022",0
8847697,Live Practice Game,"February 25,2022",1.949261413
6582468,exit_group_section - post_details,"February 19,2022",0
6582468,homework,"January 17,2022",0.614199349
6582468,homework,"February 19,2022",3.106067654
4713770,join_session_live - Scheduled 1:n,"February 19,2022",36.84343102
6845406,join_session_live - Scheduled 1:n,"February 19,2022",36.81348803
6582468,join_session_live - Scheduled Competition,"February 16,2022",40.68883943
6582468,join_session_replay - Scheduled 1:n,"January 17,2022",6.283412152
6582468,quizon,"January 11,2022",0
8846462,exit_group_section - post_details,"February 16,2022",0
7066112,Live Practice Game,"February 14,2022",0.323969639
258879,quizon,"February 25,2022",0
6520460,join_session_live - Scheduled 1:n,"January 28,2022",36.58616989
7621117,join_session_live - Scheduled 1:n,"January 17,2022",36.40820901
8728327,join_session_replay - Scheduled 1:n,"February 19,2022",19.11211666
3156692,exit_group_section - post_details,"January 17,2022",0
3156692,exit_group_section - post_details,"January 20,2022",0
3156692,exit_group_section - post_details,"January 28,2022",0
3156692,exit_group_section - post_details,"February 22,2022",0
3558680,join_session_replay - Scheduled 1:n,"February 19,2022",13.76593318
6148724,Live Practice Game,"February 20,2022",0.740141411
1387744,Live Practice Game,"February 22,2022",1.373512364
1387744,exit_group_section - post_details,"February 14,2022",0
1387744,exit_group_section - post_details,"February 22,2022",0
7379238,join_session_live - Scheduled 1:n,"February 16,2022",36.39756228
5637554,join_session_live - Scheduled Competition,"January 17,2022",72.33537351
3478736,join_group,"January 7,2022",0
2227095,exit_group_section - post_details,"February 19,2022",0
6930383,exit_group_section - post_details,"February 16,2022",0
6930383,exit_group_section - post_details,"February 19,2022",0
2168252,exit_group_section - post_details,"February 16,2022",0
5929811,join_session_live - Scheduled Competition,"February 19,2022",197.4878121
7607295,exit_group_section - post_details,"February 19,2022",0
7607295,exit_group_section - post_details,"February 20,2022",0
6463685,homework,"January 17,2022",4.122033836
2905361,join_session_live - Scheduled 1:n,"February 11,2022",36.37269581
6463685,quizon,"January 17,2022",0
6479183,join_session_live - Scheduled 1:n,"February 16,2022",36.32653205
5743561,homework,"February 11,2022",0.320145645
8329218,Live Practice Game,"February 20,2022",1.225751229
3367205,join_session_live - Scheduled 1:n,"February 19,2022",36.32235625
6658190,join_session_live - Scheduled 1:n,"February 16,2022",36.23988237
1889563,join_session_live - Scheduled Competition,"February 19,2022",55.0033026
2625908,join_session_replay - Scheduled 1:n,"February 19,2022",11.23095482
6609112,join_group,"February 16,2022",0
308810,join_session_live - Scheduled 1:n,"February 16,2022",36.22233382
6391457,join_session_live - Scheduled 1:n,"January 11,2022",36.18537216
6609112,join_session_live - Scheduled Competition,"January 7,2022",18.78774774
627548,join_session_live - Scheduled 1:n,"February 16,2022",36.10213023
2187489,join_session_replay - Scheduled 1:n,"February 19,2022",18.65024866
1494685,join_group,"February 25,2022",0
4361061,join_session_live - Scheduled 1:n,"February 16,2022",36.09675601
550952,join_group,"February 16,2022",0
550952,join_session_replay - Scheduled 1:n,"February 16,2022",18.49184907
5047671,Live Practice Game,"January 17,2022",1.896172177
6783522,Live Practice Game,"February 20,2022",0.63140085
3261099,exit_group_section - post_details,"January 21,2022",0
5789388,quizon,"January 29,2022",0
96605,join_session_replay - Scheduled 1:n,"February 25,2022",5.883176468
5941858,exit_group_section - post_details,"January 7,2022",0
2622245,join_session_live - Scheduled 1:n,"February 19,2022",36.01180054
4018028,exit_group_section - post_details,"February 22,2022",0
7269167,join_session_live - Scheduled 1:n,"January 27,2022",35.98337147
5916568,enter_group,"January 17,2022",0
5916568,exit_group_section - post_details,"January 17,2022",0
1997779,join_session_live - Scheduled 1:n,"February 16,2022",35.95981894
2102254,join_session_live - Scheduled 1:n,"February 14,2022",35.90552853
5916568,join_session_live - Scheduled Competition,"January 17,2022",6.128523922
5916568,join_session_replay - Scheduled 1:n,"January 17,2022",2.63762928
5916568,join_session_replay - Scheduled 1:n,"January 20,2022",5.941356486
1988618,join_group,"February 16,2022",0
5667922,exit_group_section - post_details,"January 20,2022",0
5667922,exit_group_section - post_details,"January 28,2022",0
5667922,exit_group_section - post_details,"February 2,2022",0
5667922,exit_group_section - post_details,"February 11,2022",0
5667922,exit_group_section - post_details,"February 22,2022",0
8709129,join_session_live - Scheduled 1:n,"February 16,2022",35.84378484
5805935,join_session_live - Scheduled Competition,"February 19,2022",180.403528
2250119,homework,"January 7,2022",0.094897954
2250119,join_session_live - Scheduled Competition,"January 7,2022",20.46596823
5448500,homework,"January 20,2022",1.948687101
7215559,homework,"January 7,2022",2.431488869
7706410,exit_group_section - post_details,"February 11,2022",0
6699151,quizon,"January 29,2022",0
4087380,join_session_replay - Scheduled 1:n,"February 16,2022",10.15316445
1228235,exit_group_section - post_details,"February 20,2022",0
1228235,join_group,"February 16,2022",0
6820046,exit_group_section - post_details,"February 19,2022",0
5492259,homework,"February 14,2022",2.797152732
7442427,join_session_live - Scheduled 1:n,"January 7,2022",35.754331
5375449,join_session_live - Scheduled Competition,"February 19,2022",56.30269683
5375449,join_session_replay - Scheduled 1:n,"February 19,2022",20.86991712
1785144,join_session_live - Scheduled 1:n,"January 17,2022",35.65926718
4358652,join_session_live - Scheduled Competition,"February 16,2022",35.39936961
6117644,join_session_replay - Scheduled 1:n,"February 22,2022",26.70049331
1436516,join_session_live - Scheduled Competition,"February 19,2022",11.71557159
856224,join_group,"January 17,2022",0
2223614,join_session_live - Scheduled 1:n,"February 20,2022",35.61904804
856224,join_session_replay - Scheduled 1:n,"January 17,2022",10.4321098
7336009,join_session_live - Scheduled 1:n,"January 11,2022",35.43364696
1570142,join_session_replay - Scheduled 1:n,"February 16,2022",6.052047499
6747131,Live Practice Game,"January 28,2022",0.814743749
6170674,exit_group_section - post_details,"February 16,2022",0
8249833,exit_group_section - post_details,"February 20,2022",0
3786786,exit_group_section - post_details,"February 19,2022",0
2803138,quizon,"February 16,2022",0
8684482,join_session_live - Scheduled 1:n,"January 21,2022",35.38353736
2960639,exit_group_section - post_details,"February 16,2022",0
7499208,quizon,"January 21,2022",0
5546818,join_group,"February 16,2022",0
4416762,Live Practice Game,"February 22,2022",0.484061656
611801,join_session_live - Scheduled 1:n,"February 25,2022",35.32567429
3257851,exit_group_section - post_details,"February 20,2022",0
6978578,join_group,"February 22,2022",0
8584926,exit_group_section - post_details,"January 21,2022",0
8584926,exit_group_section - post_details,"January 27,2022",0
8584926,exit_group_section - post_details,"February 3,2022",0
8584926,exit_group_section - post_details,"February 4,2022",0
199040,homework,"February 22,2022",0.948985855
199040,join_group,"February 22,2022",0
4008332,join_session_live - Scheduled 1:n,"February 16,2022",35.26727327
716016,Live Practice Game,"January 21,2022",1.567675623
1659520,quizon,"January 28,2022",0
4985851,join_session_live - Scheduled 1:n,"February 19,2022",35.01674927
6398838,Live Practice Game,"February 16,2022",0.665542639
6398838,join_group,"February 16,2022",0
6398838,quizon,"February 16,2022",0
7702953,exit_group_section - post_details,"January 29,2022",0
4807148,join_session_live - Scheduled 1:n,"January 17,2022",34.98609164
3058634,join_session_live - Scheduled 1:n,"January 20,2022",34.9488111
1456520,exit_group_section - post_details,"February 19,2022",0
8078142,quizon,"January 21,2022",0
3128820,join_session_live - Scheduled Competition,"February 16,2022",22.41703867
6886036,homework,"February 14,2022",1.329776575
3884185,join_session_live - Scheduled 1:n,"February 16,2022",34.93568345
6085796,exit_group_section - post_details,"February 19,2022",0
4289647,exit_group_section - post_details,"February 14,2022",0
810426,enter_group,"February 19,2022",0
810426,join_session_live - Scheduled Competition,"February 19,2022",23.58491833
1481561,join_session_live - Scheduled 1:n,"January 17,2022",34.92558421
5097897,join_session_replay - Scheduled 1:n,"February 3,2022",9.840097541
3858938,exit_group_section - post_details,"January 20,2022",0
